wip,incentive,quarter,department,day  ,team,targeted_productivity,smv,over_time,no_of_style_change,actual_productivity
5.740602242497573,5.196152422706632,0.0,5.0,1.0,2.0,0.8,51.02,4260.0,0.0,0.311207464
2.464695372507749,0.0,1.0,5.0,1.0,2.0,0.8,3.94,1260.0,0.0,0.247316017
6.247344965487185,0.0,1.0,3.0,2.0,4.0,0.35,4.3,3600.0,0.0,0.9886363640000001
6.190387972025603,0.0,1.0,3.0,2.0,10.0,0.8,3.94,3420.0,0.0,0.953110048
6.075305068775719,0.0,1.0,3.0,2.0,1.0,0.8,3.94,1440.0,0.0,0.8842613640000001
6.03429469847843,0.0,1.0,3.0,2.0,5.0,0.65,4.15,1440.0,0.0,0.8606534090000001
6.029885921503526,0.0,1.0,3.0,2.0,9.0,0.8,3.94,1440.0,0.0,0.8581439390000001
5.835989438977148,8.660254037844387,0.0,3.0,2.0,1.0,0.8,26.16,10620.0,0.0,0.850502311
5.857254783327842,7.745966692414834,0.0,3.0,2.0,8.0,0.8,25.9,8970.0,0.0,0.8504156279999999
5.98256302401793,7.745966692414834,0.0,3.0,2.0,7.0,0.8,25.9,10170.0,0.0,0.850136766
6.082762530298219,7.937253933193772,0.0,3.0,2.0,9.0,0.8,26.16,10620.0,0.0,0.8001171029999999
5.737957412381924,6.164414002968976,0.0,3.0,2.0,6.0,0.8,11.61,4950.0,0.0,0.80003139
5.905183447474379,7.0710678118654755,0.0,3.0,2.0,12.0,0.8,11.61,4950.0,0.0,0.80003139
4.446765108849937,0.0,0.0,3.0,2.0,5.0,0.7,20.79,10440.0,0.0,0.700060345
5.7080653074174545,0.0,1.0,3.0,2.0,7.0,0.8,2.9,1440.0,0.0,0.689299242
5.761630441584714,5.477225575051661,0.0,3.0,2.0,3.0,0.5,22.52,10170.0,0.0,0.660683293
5.4341187068803345,5.0990195135927845,0.0,3.0,2.0,4.0,0.65,22.52,10080.0,0.0,0.650130952
5.528998022958157,0.0,1.0,3.0,2.0,8.0,0.8,2.9,1440.0,0.0,0.606912879
5.727341349501831,4.795831523312719,0.0,3.0,2.0,10.0,0.6,22.52,10170.0,0.0,0.600291767
5.502909036087498,5.477225575051661,0.0,3.0,2.0,11.0,0.5,14.89,9900.0,0.0,0.500025069
5.684275577662207,4.795831523312719,0.0,3.0,2.0,2.0,0.5,22.94,9810.0,0.0,0.499998888
6.570727158834238,0.0,1.0,1.0,2.0,5.0,0.65,4.15,2700.0,0.0,0.98719697
6.562163631971548,0.0,1.0,1.0,2.0,2.0,0.8,3.94,1800.0,0.0,0.9809090909999999
6.553566447415389,0.0,1.0,1.0,2.0,10.0,0.8,3.94,1440.0,0.0,0.9746212120000001
6.426107013372739,0.0,1.0,1.0,2.0,1.0,0.8,3.94,1440.0,0.0,0.8842613640000001
6.340935881071213,0.0,1.0,1.0,2.0,9.0,0.8,3.94,1800.0,0.0,0.82680303
5.715327282152979,7.937253933193772,0.0,1.0,2.0,6.0,0.8,11.41,5490.0,0.0,0.8003437659999999
5.677457434677287,7.937253933193772,0.0,1.0,2.0,12.0,0.8,11.61,5670.0,0.0,0.8002467529999999
6.11253493933072,7.0710678118654755,0.0,1.0,2.0,7.0,0.8,25.9,10170.0,0.0,0.800128721
5.9953650023349585,7.0710678118654755,0.0,1.0,2.0,8.0,0.8,25.9,10170.0,0.0,0.800128721
3.616171570960374,7.937253933193772,0.0,1.0,2.0,1.0,0.8,48.68,10620.0,0.0,0.8001171029999999
5.7953180454133255,7.937253933193772,0.0,1.0,2.0,9.0,0.8,26.16,10620.0,0.0,0.8001171029999999
5.423180094714308,4.795831523312719,0.0,1.0,2.0,2.0,0.6,22.94,6570.0,0.0,0.77011398
5.359366868641309,7.0710678118654755,0.0,1.0,2.0,4.0,0.7,22.52,10170.0,0.0,0.7005416999999999
6.0986671970575985,0.0,1.0,1.0,2.0,8.0,0.8,2.9,1440.0,0.0,0.675568182
6.075189929391447,0.0,1.0,1.0,2.0,7.0,0.8,2.9,1440.0,0.0,0.661837121
5.83975905410145,5.916079783099616,0.0,1.0,2.0,10.0,0.65,22.52,9720.0,0.0,0.650198653
5.810670015778582,5.477225575051661,0.0,1.0,2.0,3.0,0.6,22.52,10170.0,0.0,0.600291767
5.66099290919218,6.164414002968976,0.0,1.0,2.0,11.0,0.6,14.89,10080.0,0.0,0.6002732679999999
5.705608091773939,0.0,1.0,1.0,2.0,6.0,0.8,2.9,900.0,0.0,0.465757576
5.695133842189638,4.58257569495584,0.0,1.0,2.0,5.0,0.7,41.19,10440.0,0.0,0.452012539
5.360115744438281,0.0,1.0,1.0,2.0,11.0,0.8,4.15,1260.0,0.0,0.313852814
6.207969331405005,0.0,1.0,2.0,2.0,5.0,0.6,4.15,1440.0,0.0,0.8527935609999999
6.1846133410627155,0.0,1.0,2.0,2.0,11.0,0.65,4.15,2160.0,0.0,0.8383838379999999
6.129208829632249,0.0,1.0,2.0,2.0,6.0,0.8,2.9,1800.0,0.0,0.804848485
5.810670015778582,7.937253933193772,0.0,2.0,2.0,6.0,0.8,11.41,5490.0,0.0,0.8003437659999999
4.997998798878767,7.0710678118654755,0.0,2.0,2.0,7.0,0.8,48.84,10170.0,0.0,0.800128721
5.9907192297630445,6.164414002968976,0.0,2.0,2.0,8.0,0.8,25.9,10170.0,0.0,0.800128721
6.096048585118403,7.0710678118654755,0.0,2.0,2.0,9.0,0.8,26.16,3660.0,0.0,0.8000150090000001
5.449631621480024,7.0710678118654755,0.0,2.0,2.0,4.0,0.7,22.52,10170.0,0.0,0.7005416999999999
5.626222852206339,6.324555320336759,0.0,2.0,2.0,10.0,0.7,22.52,10080.0,0.0,0.7000941559999999
5.93088209635279,0.0,1.0,2.0,2.0,7.0,0.8,2.9,1440.0,0.0,0.692045455
4.918005006595219,7.483314773547883,0.0,2.0,2.0,12.0,0.8,26.87,5670.0,0.0,0.662255892
5.808119797909303,5.916079783099616,0.0,2.0,2.0,3.0,0.65,22.52,10170.0,0.0,0.650416734
5.810670015778582,6.6332495807108,0.0,2.0,2.0,11.0,0.65,14.89,10260.0,0.0,0.650299575
5.6582348119501225,5.0990195135927845,0.0,2.0,2.0,2.0,0.65,22.94,10170.0,0.0,0.6502434970000001
5.831993513750971,0.0,1.0,2.0,2.0,8.0,0.8,2.9,1440.0,0.0,0.639867424
5.666497041030256,5.477225575051661,0.0,2.0,2.0,5.0,0.6,20.4,10440.0,0.0,0.6000626960000001
5.716185571507502,0.0,1.0,2.0,2.0,9.0,0.8,3.94,1800.0,0.0,0.582045455
6.096048585118403,4.898979485566356,0.0,2.0,2.0,1.0,0.8,49.1,10350.0,0.0,0.403242161
4.806182465847596,0.0,1.0,2.0,2.0,10.0,0.7,3.94,1440.0,0.0,0.235795455
6.704232914332994,0.0,1.0,0.0,2.0,4.0,0.7,4.3,5040.0,0.0,0.977272727
6.687320253165404,0.0,1.0,0.0,2.0,9.0,0.8,3.94,1800.0,0.0,0.964106061
6.680599453838248,0.0,1.0,0.0,2.0,5.0,0.65,4.15,1440.0,0.0,0.958901515
5.662370447415357,7.0710678118654755,0.0,0.0,2.0,6.0,0.8,11.41,4380.0,0.0,0.800358775
6.094944728380514,7.0710678118654755,0.0,0.0,2.0,8.0,0.8,25.9,3630.0,0.0,0.800162602
5.880751051658382,7.937253933193772,0.0,0.0,2.0,9.0,0.8,26.16,10620.0,0.0,0.8001171029999999
6.456066105323836,0.0,1.0,0.0,2.0,12.0,0.8,2.9,1440.0,0.0,0.793844697
5.631829458915408,6.164414002968976,0.0,0.0,2.0,2.0,0.7,22.94,10170.0,0.0,0.750517565
5.522309423054255,7.937253933193772,0.0,0.0,2.0,4.0,0.7,22.52,10260.0,0.0,0.750068049
5.752458971218187,7.0710678118654755,0.0,0.0,2.0,3.0,0.7,22.52,10170.0,0.0,0.750062751
5.5341472389363755,7.937253933193772,0.0,0.0,2.0,10.0,0.7,22.52,10080.0,0.0,0.750057359
6.206667428541379,7.0710678118654755,0.0,0.0,2.0,11.0,0.7,14.89,10260.0,0.0,0.700170388
6.292255840017093,0.0,1.0,0.0,2.0,8.0,0.8,2.9,1440.0,0.0,0.683806818
5.951972712289321,5.916079783099616,0.0,0.0,2.0,5.0,0.65,20.4,8280.0,0.0,0.650066445
5.678823028867355,5.477225575051661,0.0,0.0,2.0,7.0,0.8,48.84,10260.0,0.0,0.576460393
6.215015352487549,5.477225575051661,0.0,0.0,2.0,1.0,0.5,22.94,10170.0,0.0,0.549969429
6.05399738205512,0.0,1.0,0.0,2.0,10.0,0.7,3.94,1440.0,0.0,0.538399621
5.816448406927487,0.0,1.0,0.0,2.0,11.0,0.7,4.15,1440.0,0.0,0.409545455
5.773358348915986,4.795831523312719,0.0,0.0,2.0,12.0,0.35,15.26,6120.0,0.0,0.35021836
6.13983917865399,0.0,1.0,4.0,2.0,5.0,0.7,4.15,1440.0,0.0,1.033570076
5.688354715972526,7.937253933193772,0.0,4.0,2.0,6.0,0.8,11.41,5580.0,0.0,0.8002614859999999
6.15371371267164,7.0710678118654755,0.0,4.0,2.0,8.0,0.8,25.9,10170.0,0.0,0.800128721
4.469338245807558,7.937253933193772,0.0,4.0,2.0,9.0,0.8,26.16,10620.0,0.0,0.8001171029999999
5.599359857446364,7.937253933193772,0.0,4.0,2.0,4.0,0.7,22.52,10260.0,0.0,0.750068049
5.7694569895429915,7.937253933193772,0.0,4.0,2.0,10.0,0.7,22.52,10080.0,0.0,0.750057359
5.803009260803008,7.0710678118654755,0.0,4.0,2.0,3.0,0.7,22.52,8460.0,0.0,0.750037968
6.076086724525043,7.0710678118654755,0.0,4.0,2.0,2.0,0.7,22.94,10260.0,0.0,0.7500318979999999
5.5521486883748485,0.0,1.0,4.0,2.0,9.0,0.8,3.94,1800.0,0.0,0.72830303
6.224366735308985,7.0710678118654755,0.0,4.0,2.0,11.0,0.7,14.89,10260.0,0.0,0.700170388
6.063790285102254,7.0710678118654755,0.0,4.0,2.0,5.0,0.7,20.4,10260.0,0.0,0.7000637959999999
5.341183019788108,0.0,1.0,4.0,2.0,8.0,0.8,2.9,1440.0,0.0,0.639867424
6.063790285102254,4.795831523312719,0.0,4.0,2.0,12.0,0.5,15.26,3720.0,0.0,0.5002904189999999
6.170807526517056,5.477225575051661,0.0,4.0,2.0,7.0,0.35,22.94,10080.0,0.0,0.40033279200000005
4.433350547877535,0.0,1.0,4.0,2.0,11.0,0.7,4.15,2700.0,0.0,0.36266666700000005
5.841925655646424,0.0,1.0,5.0,2.0,4.0,0.75,4.3,6000.0,0.0,0.978525641
5.709196152249759,0.0,1.0,5.0,2.0,2.0,0.7,3.94,5100.0,0.0,0.912202112
5.359366868641309,9.695359714832659,0.0,5.0,2.0,4.0,0.75,22.52,10080.0,0.0,0.9005562770000001
5.501408174353464,8.660254037844387,0.0,5.0,2.0,6.0,0.8,11.61,5760.0,0.0,0.850410511
5.524148858164551,0.0,1.0,5.0,2.0,9.0,0.8,3.94,2400.0,0.0,0.827147436
4.868936144812272,6.164414002968976,0.0,5.0,2.0,8.0,0.8,25.9,7470.0,0.0,0.800436542
6.14079923706431,7.745966692414834,0.0,5.0,2.0,2.0,0.7,22.94,10500.0,0.0,0.800415742
5.893005235732502,8.660254037844387,0.0,5.0,2.0,10.0,0.7,22.52,10080.0,0.0,0.800020563
5.35912814544257,0.0,1.0,5.0,2.0,5.0,0.7,4.15,2400.0,0.0,0.758173077
6.121273396148092,7.0710678118654755,0.0,5.0,2.0,5.0,0.7,20.4,10440.0,0.0,0.750344828
5.809395326655986,7.937253933193772,0.0,5.0,2.0,3.0,0.7,22.52,10260.0,0.0,0.750068049
6.453939200156526,7.0710678118654755,0.0,5.0,2.0,11.0,0.7,14.89,10260.0,0.0,0.700170388
6.319608460611442,5.830951894845301,0.0,5.0,2.0,1.0,0.65,22.94,10260.0,0.0,0.700029771
5.940080599516702,4.795831523312719,0.0,5.0,2.0,12.0,0.6,15.26,6360.0,0.0,0.60017284
4.892535975502347,0.0,1.0,5.0,2.0,8.0,0.8,2.9,2400.0,0.0,0.594871795
5.2453439338517365,5.385164807134504,0.0,5.0,2.0,9.0,0.8,54.56,4140.0,0.0,0.520237649
4.565738060799483,0.0,1.0,5.0,2.0,1.0,0.65,3.94,2400.0,0.0,0.505128205
6.439944309282142,4.795831523312719,0.0,5.0,2.0,7.0,0.5,22.52,10080.0,0.0,0.500241342
4.419674795969348,0.0,1.0,5.0,2.0,11.0,0.7,4.15,2700.0,0.0,0.470769231
6.19773649256108,0.0,1.0,3.0,3.0,7.0,0.6,3.94,6000.0,0.0,0.957638889
6.1701178572867645,0.0,1.0,3.0,3.0,10.0,0.75,3.94,8400.0,0.0,0.9407010579999999
5.248805066671062,9.0,0.0,3.0,3.0,4.0,0.75,22.52,10080.0,0.0,0.8499837659999999
6.233676159013307,7.745966692414834,0.0,3.0,3.0,2.0,0.7,22.94,10620.0,0.0,0.8003027909999999
5.559053361924572,7.937253933193772,0.0,3.0,3.0,6.0,0.8,11.61,6360.0,0.0,0.8001919890000001
6.036698958584666,7.416198487095663,0.0,3.0,3.0,10.0,0.75,22.52,10080.0,0.0,0.800020563
6.099356562415133,7.937253933193772,0.0,3.0,3.0,1.0,0.7,22.94,12180.0,0.0,0.750162367
5.938887452806021,7.937253933193772,0.0,3.0,3.0,3.0,0.7,22.52,10260.0,0.0,0.750068049
5.816095346937065,0.0,1.0,3.0,3.0,5.0,0.7,4.15,9000.0,0.0,0.742901235
6.202480803947941,6.324555320336759,0.0,3.0,3.0,5.0,0.7,20.4,10440.0,0.0,0.7002507840000001
6.569816109284527,7.0710678118654755,0.0,3.0,3.0,11.0,0.7,14.89,10260.0,0.0,0.700170388
5.66808097535115,0.0,1.0,3.0,3.0,4.0,0.75,4.3,9000.0,0.0,0.670216049
5.624046949194997,0.0,1.0,3.0,3.0,1.0,0.7,3.94,15000.0,0.0,0.649662222
5.624046949194997,0.0,1.0,3.0,3.0,2.0,0.7,3.94,15000.0,0.0,0.649662222
5.573871421984206,0.0,1.0,3.0,3.0,6.0,0.8,2.9,4800.0,0.0,0.626822917
6.215015352487549,4.795831523312719,0.0,3.0,3.0,12.0,0.6,15.26,6960.0,0.0,0.600436426
6.566286795032654,4.795831523312719,0.0,3.0,3.0,7.0,0.6,22.52,10260.0,0.0,0.60041361
5.595082813059791,5.477225575051661,0.0,3.0,3.0,8.0,0.8,40.99,10770.0,0.0,0.555500132
5.580754698496868,5.477225575051661,0.0,3.0,3.0,9.0,0.5,29.12,10440.0,0.0,0.500547544
5.159789002809604,0.0,1.0,3.0,3.0,3.0,0.7,3.94,12000.0,0.0,0.460578704
4.97356780238742,0.0,1.0,3.0,3.0,8.0,0.8,2.9,4800.0,0.0,0.39774305600000004
4.736731046380363,0.0,1.0,3.0,3.0,12.0,0.6,4.08,5400.0,0.0,0.327407407
6.542641785722061,0.0,1.0,1.0,3.0,5.0,0.7,4.15,2700.0,0.0,0.966666667
6.501747802110377,0.0,1.0,1.0,3.0,10.0,0.75,3.94,1800.0,0.0,0.937242424
6.463930947441133,0.0,1.0,1.0,3.0,8.0,0.8,2.9,1620.0,0.0,0.910521886
6.330476271105339,9.695359714832659,0.0,1.0,3.0,2.0,0.75,22.94,10260.0,0.0,0.90064806
5.192584859723096,9.695359714832659,0.0,1.0,3.0,4.0,0.75,22.52,10260.0,0.0,0.9003211059999999
6.4431297036684985,0.0,1.0,1.0,3.0,11.0,0.75,4.15,1800.0,0.0,0.8960227270000001
6.442310448166625,0.0,1.0,1.0,3.0,3.0,0.75,3.94,1440.0,0.0,0.895454545
6.4061348662656705,0.0,1.0,1.0,3.0,7.0,0.65,3.94,2160.0,0.0,0.8705808079999999
6.388468518891441,0.0,1.0,1.0,3.0,12.0,0.7,4.08,1620.0,0.0,0.8585858590000001
6.194082029364945,8.660254037844387,0.0,1.0,3.0,1.0,0.7,22.94,10260.0,0.0,0.800643806
6.041239540176281,8.306623862918075,0.0,1.0,3.0,10.0,0.75,22.52,10080.0,0.0,0.80062987
5.636023451737686,7.937253933193772,0.0,1.0,3.0,6.0,0.8,11.61,5640.0,0.0,0.800537143
5.964972233742115,8.306623862918075,0.0,1.0,3.0,3.0,0.75,22.52,10260.0,0.0,0.80035194
6.023015382217956,6.324555320336759,0.0,1.0,3.0,12.0,0.75,15.26,6120.0,0.0,0.750079323
5.98373023956932,7.483314773547883,0.0,1.0,3.0,11.0,0.75,42.97,10260.0,0.0,0.7500412009999999
6.097151842531249,7.0710678118654755,0.0,1.0,3.0,5.0,0.7,20.4,10440.0,0.0,0.7002507840000001
6.057360602082317,0.0,1.0,1.0,3.0,4.0,0.75,4.3,2160.0,0.0,0.651515152
5.998842257543797,5.0990195135927845,0.0,1.0,3.0,7.0,0.65,22.52,10170.0,0.0,0.650416734
5.514871952411144,4.795831523312719,0.0,1.0,3.0,9.0,0.6,29.12,6660.0,0.0,0.600125217
5.926158723859731,0.0,1.0,1.0,3.0,2.0,0.75,3.94,1440.0,0.0,0.578314394
5.926158723859731,0.0,1.0,1.0,3.0,1.0,0.7,3.94,1440.0,0.0,0.578314394
6.168678560346688,4.795831523312719,0.0,1.0,3.0,8.0,0.35,15.09,9360.0,0.0,0.34998951
5.22304504263815,0.0,1.0,1.0,3.0,9.0,0.6,3.94,1440.0,0.0,0.261174242
6.3944236823175125,0.0,1.0,2.0,3.0,5.0,0.7,4.15,3060.0,0.0,0.9737967909999999
6.3889287946163025,0.0,1.0,2.0,3.0,2.0,0.75,3.94,1440.0,0.0,0.970075758
6.3889287946163025,0.0,1.0,2.0,3.0,1.0,0.7,3.94,1440.0,0.0,0.970075758
6.3766337759157565,0.0,1.0,2.0,3.0,3.0,0.75,3.94,1620.0,0.0,0.961784512
6.366746303112805,0.0,1.0,2.0,3.0,10.0,0.75,3.94,3420.0,0.0,0.955151515
6.362062562904243,0.0,1.0,2.0,3.0,4.0,0.75,4.3,2160.0,0.0,0.952020202
5.426312166533632,9.695359714832659,0.0,2.0,3.0,4.0,0.75,22.52,10260.0,0.0,0.9003211059999999
6.359834654479106,9.0,0.0,2.0,3.0,2.0,0.75,22.94,10530.0,0.0,0.850223776
6.404076304106608,8.660254037844387,0.0,2.0,3.0,1.0,0.7,22.94,10530.0,0.0,0.8009096090000001
6.21813716947145,7.416198487095663,0.0,2.0,3.0,3.0,0.75,22.52,10350.0,0.0,0.800513307
5.862224880954257,7.937253933193772,0.0,2.0,3.0,6.0,0.8,11.61,5760.0,0.0,0.8003863640000001
6.131059635856187,8.306623862918075,0.0,2.0,3.0,10.0,0.75,22.52,10080.0,0.0,0.800020563
6.033791931222019,0.0,1.0,2.0,3.0,7.0,0.65,3.94,2520.0,0.0,0.749188312
4.355877174692862,6.324555320336759,0.0,2.0,3.0,7.0,0.7,22.52,10170.0,0.0,0.7005416999999999
6.0,6.324555320336759,0.0,2.0,3.0,12.0,0.7,15.26,6120.0,0.0,0.70043672
5.906397132349366,7.0710678118654755,0.0,2.0,3.0,5.0,0.7,20.4,10440.0,0.0,0.7002507840000001
5.740602242497573,5.0990195135927845,0.0,2.0,3.0,9.0,0.65,29.12,10440.0,0.0,0.650407524
5.789372492106739,0.0,1.0,2.0,3.0,12.0,0.7,4.08,1620.0,0.0,0.6181818179999999
4.802616494093776,6.324555320336759,0.0,2.0,3.0,11.0,0.75,42.97,10260.0,0.0,0.59114168
6.2816271231184775,4.795831523312719,0.0,2.0,3.0,8.0,0.5,15.09,720.0,0.0,0.500061916
5.103130524753813,0.0,1.0,2.0,3.0,8.0,0.8,2.9,720.0,0.0,0.329545455
6.807213307758129,0.0,1.0,0.0,3.0,3.0,0.75,3.94,1800.0,0.0,1.059621212
6.730337873357411,0.0,1.0,0.0,3.0,10.0,0.75,3.94,3780.0,0.0,0.997792208
6.686795970559952,0.0,1.0,0.0,3.0,4.0,0.75,4.3,2160.0,0.0,0.963699495
6.68097499656704,0.0,1.0,0.0,3.0,5.0,0.7,4.15,2700.0,0.0,0.9591919190000001
6.616941762493832,0.0,1.0,0.0,3.0,2.0,0.75,3.94,1800.0,0.0,0.9103787879999999
6.616941762493832,0.0,1.0,0.0,3.0,1.0,0.7,3.94,1800.0,0.0,0.9103787879999999
5.645773188945731,7.745966692414834,0.0,0.0,3.0,4.0,0.8,22.52,10170.0,0.0,0.850312684
5.72201110515261,7.0710678118654755,0.0,0.0,3.0,6.0,0.8,11.61,5760.0,0.0,0.8003863640000001
6.308684291059809,8.306623862918075,0.0,0.0,3.0,3.0,0.75,22.52,10260.0,0.0,0.80035194
6.48074069840786,7.416198487095663,0.0,0.0,3.0,2.0,0.75,22.94,10260.0,0.0,0.800034024
6.4632187916247155,7.745966692414834,0.0,0.0,3.0,1.0,0.7,22.94,10440.0,0.0,0.8000235109999999
5.946035575013606,7.416198487095663,0.0,0.0,3.0,10.0,0.75,22.52,10080.0,0.0,0.800020563
6.420592971684893,0.0,1.0,0.0,3.0,12.0,0.7,4.08,1620.0,0.0,0.769292929
5.782430889738413,7.483314773547883,0.0,0.0,3.0,5.0,0.75,20.4,10320.0,0.0,0.750031447
5.814489058271064,6.324555320336759,0.0,0.0,3.0,9.0,0.7,29.12,10440.0,0.0,0.70061442
6.046900908528636,6.324555320336759,0.0,0.0,3.0,12.0,0.7,15.26,6120.0,0.0,0.70043672
6.233391702225012,0.0,1.0,0.0,3.0,7.0,0.65,3.94,1440.0,0.0,0.646306818
6.242944060281988,4.795831523312719,0.0,0.0,3.0,8.0,0.6,15.09,360.0,0.0,0.600143365
5.2314304321865945,4.795831523312719,0.0,0.0,3.0,11.0,0.35,28.08,10260.0,0.0,0.350066986
6.358862574258973,10.908712114635714,0.0,4.0,3.0,2.0,0.75,22.52,6840.0,0.0,1.000230409
6.003469212203907,10.908712114635714,0.0,4.0,3.0,3.0,0.75,22.52,6840.0,0.0,1.000230409
6.047755061808228,0.0,1.0,4.0,3.0,10.0,0.8,3.94,1440.0,0.0,0.979527778
5.978766693654872,0.0,1.0,4.0,3.0,4.0,0.8,4.3,1440.0,0.0,0.940625
5.952913500851305,0.0,1.0,4.0,3.0,5.0,0.5,4.15,1440.0,0.0,0.926388889
5.803009260803008,8.366600265340756,0.0,4.0,3.0,10.0,0.8,22.52,6720.0,0.0,0.900129762
5.831313564671612,0.0,1.0,4.0,3.0,3.0,0.75,3.94,1440.0,0.0,0.861875
5.766851679784367,7.745966692414834,0.0,4.0,3.0,4.0,0.8,22.52,6780.0,0.0,0.850312684
5.799123397017647,0.0,1.0,4.0,3.0,8.0,0.65,3.94,960.0,0.0,0.845458333
5.7553232918717585,0.0,1.0,4.0,3.0,12.0,0.7,4.15,1080.0,0.0,0.823555556
5.714407024116595,0.0,1.0,4.0,3.0,7.0,0.5,4.15,960.0,0.0,0.8035416670000001
6.576857722937629,7.416198487095663,0.0,4.0,3.0,1.0,0.75,22.94,6960.0,0.0,0.800263218
5.682016496545485,0.0,1.0,4.0,3.0,2.0,0.75,3.94,1200.0,0.0,0.7879999999999999
5.6611976797980725,0.0,1.0,4.0,3.0,1.0,0.75,3.94,1200.0,0.0,0.77815
5.997683844386089,7.0710678118654755,0.0,4.0,3.0,9.0,0.7,29.12,6960.0,0.0,0.700386207
6.183535282393909,6.324555320336759,0.0,4.0,3.0,12.0,0.7,15.26,4080.0,0.0,0.7001647059999999
5.589364785342482,4.795831523312719,0.0,4.0,3.0,8.0,0.65,15.09,240.0,0.0,0.6503071429999999
4.287747230288912,5.830951894845301,0.0,4.0,3.0,6.0,0.8,30.4,3840.0,0.0,0.622828125
5.29667950029439,0.0,1.0,4.0,3.0,6.0,0.8,2.9,960.0,0.0,0.6225
6.176120323109104,5.477225575051661,0.0,4.0,3.0,5.0,0.5,20.79,6960.0,0.0,0.500035345
5.98373023956932,4.795831523312719,0.0,4.0,3.0,11.0,0.5,48.18,6480.0,0.0,0.37046657
6.283643373457732,9.486832980505138,0.0,5.0,3.0,2.0,0.8,22.52,6840.0,0.0,1.000230409
6.06154651402987,10.63014581273465,0.0,5.0,3.0,3.0,0.8,22.52,6840.0,0.0,1.000230409
5.840048541330538,0.0,1.0,5.0,3.0,6.0,0.35,2.9,1800.0,0.0,0.977555556
5.77717671163397,0.0,1.0,5.0,3.0,1.0,0.75,3.94,1200.0,0.0,0.9456
5.6884033124247475,0.0,1.0,5.0,3.0,2.0,0.8,3.94,1800.0,0.0,0.902222222
5.854764982644924,7.745966692414834,0.0,5.0,3.0,10.0,0.8,22.52,6720.0,0.0,0.850532143
6.57421976891164,9.0,0.0,5.0,3.0,1.0,0.75,22.94,6960.0,0.0,0.8503620690000001
5.5545165337105615,0.0,1.0,5.0,3.0,10.0,0.8,3.94,1200.0,0.0,0.840533333
5.68563626610859,9.38083151964686,0.0,5.0,3.0,5.0,0.6,20.79,6960.0,0.0,0.800534483
6.052546420146515,7.0710678118654755,0.0,5.0,3.0,4.0,0.8,22.52,6780.0,0.0,0.800489676
5.352558436764053,0.0,1.0,5.0,3.0,12.0,0.75,4.08,1080.0,0.0,0.7555555559999999
6.050290111676154,7.937253933193772,0.0,5.0,3.0,9.0,0.7,29.12,6960.0,0.0,0.7505931029999999
6.148342568763683,6.708203932499369,0.0,5.0,3.0,12.0,0.75,15.26,3600.0,0.0,0.7502833329999999
5.2677965204828565,0.0,1.0,5.0,3.0,4.0,0.8,4.3,1440.0,0.0,0.7226388890000001
4.749626385964846,0.0,1.0,5.0,3.0,8.0,0.65,4.15,960.0,0.0,0.553333333
6.131059635856187,6.782329983125268,0.0,5.0,3.0,11.0,0.5,20.1,5880.0,0.0,0.5005673079999999
4.281390285856145,0.0,0.0,5.0,3.0,8.0,0.7,38.09,6240.0,0.0,0.46769326899999997
4.7545040867491775,4.795831523312719,0.0,5.0,3.0,6.0,0.35,18.79,1800.0,0.0,0.43799533799999996
4.098650353042857,0.0,1.0,5.0,3.0,7.0,0.6,3.94,960.0,0.0,0.40635416700000004
5.563413977144279,0.0,0.0,5.0,3.0,7.0,0.6,23.54,6600.0,0.0,0.285333333
2.729464536768763,0.0,1.0,5.0,3.0,11.0,0.5,2.9,960.0,0.0,0.259375
6.1343113260131785,10.63014581273465,0.0,3.0,4.0,2.0,0.8,22.52,6840.0,0.0,1.000230409
6.247919955283213,0.0,1.0,3.0,4.0,4.0,0.8,4.3,1200.0,0.0,0.9890000000000001
5.989556096181436,10.0,0.0,3.0,4.0,3.0,0.8,22.52,6840.0,0.0,0.950185965
6.164414002968976,9.38083151964686,0.0,3.0,4.0,4.0,0.8,22.52,6900.0,0.0,0.9008
5.743243422051801,9.38083151964686,0.0,3.0,4.0,10.0,0.8,22.52,6720.0,0.0,0.900129762
6.10049301711599,0.0,1.0,3.0,4.0,6.0,0.5,2.9,1200.0,0.0,0.899
6.063734564945184,0.0,1.0,3.0,4.0,8.0,0.65,4.15,960.0,0.0,0.877552083
6.041179653109256,0.0,1.0,3.0,4.0,11.0,0.6,2.9,960.0,0.0,0.864583333
6.027784943417709,0.0,1.0,3.0,4.0,10.0,0.8,3.94,1200.0,0.0,0.85695
6.02199589663984,0.0,1.0,3.0,4.0,1.0,0.75,3.94,1200.0,0.0,0.853666667
6.303699943097788,9.0,0.0,3.0,4.0,1.0,0.75,22.94,6960.0,0.0,0.8503620690000001
5.84852654546204,7.280109889280518,0.0,3.0,4.0,9.0,0.7,29.12,6960.0,0.0,0.850170115
5.64438346005549,9.0,0.0,3.0,4.0,5.0,0.65,20.79,7080.0,0.0,0.800473729
5.874844594694995,0.0,1.0,3.0,4.0,2.0,0.8,3.94,1200.0,0.0,0.773333333
6.155858237727119,6.708203932499369,0.0,3.0,4.0,12.0,0.75,15.26,4200.0,0.0,0.750646667
5.591255886733081,0.0,1.0,3.0,4.0,12.0,0.75,4.08,1080.0,0.0,0.6346666670000001
